皇揚震首	hl[bw yh[fv vf[yi uz[be
黃鐘公	hl[gy vs[jv gs[bs
黃鍾公	hl[gy vs[jp gs[bs
晦聰禪師	hv[or cs[eb ij[ub ui[uh
回打軟鞭十三式	hv[wk da[fd rr[id bm[gr ui[hu sj[hh ui[qg
迴風拂柳刀	hv[wk fg[ji fu[ff lq[ap dc[vp
迴風拂柳拳	hv[wk fg[ji fu[ff lq[ap qr[bf
迴風落雁劍	hv[wk fg[ji lo[cd yj[ir jm[rd
迴風落雁劍法	hv[wk fg[ji lo[cd yj[ir jm[rd fa[dt
迴風掌	hv[wk fg[ji vh[xf
慧觀	hv[fx gr[yj
迴夢通幽	hv[wk mg[ax ts[sz yz[yy
彗星飛墮	hv[fx xk[op fw[vp do[et
回雁三決	hv[wk yj[ir sj[hh jt[dv
輝月使	hv[xg yt[ke ui[rh
慧真	hv[fx vf[uj
混沌一破	hy[do dy[dt yi[hh po[ep
混天功	hy[do tm[hd gs[gl
混元劍	hy[do yr[ee jm[rd
混元氣	hy[do yr[ee qi[rh
霍阿伊	ho[yv aa[ek yi[rx
火系道術	ho[dp xi[py dc[bz uu[ad
火焰刀	ho[dp yj[hd dc[vp
霍元龍	ho[yv yr[ee ls[yp
季鏢頭	ji[hz bn[jx tz[dd
姬冰雁	ji[nk bk[du yj[ir
寂滅爪	ji[gu mp[hh vc[pu
姬清玄	ji[nk qk[df xr[wy
吉人通	ji[uk rf[pd ts[sz
姬無非	ji[nk wu[ee fw[su
計無施	ji[yu wu[ee ui[fr
姬曉峰	ji[nk xn[oq fg[uw
急雨打萍	ji[dx yu[hk da[fd pk[cd
姬戰天	ji[nk vj[bg tm[hd
季長老	ji[hz vh[ph lc[tb
擠字訣	ji[fw zi[gz jt[yv
賈布	jx[xb bu[uj
家傳劍法	jx[gu ir[re jm[rd fa[dt
假東方不敗	jx[rk ds[qx fh[dw bu[eu bd[bw
賈老六	jx[xb lc[tb lq[wb
賈老者	jx[xb lc[tb ve[to
賈樂山	jx[xb le[px uj[uk
迦業和尚	jx[lz ye[ub he[hk uh[xk
剪補自如	jm[bd bu[yb zi[pm ru[nk
建除	jm[yj iu[er
簡管家	jm[vm gr[vg jx[gu
劍落雙雁	jm[rd lo[cd ul[yy yj[ir
劍氣長江	jm[rd qi[rh ih[ph jl[dg
見人伸手	jm[ke rf[pd uf[ro uz[su
簡長老	jm[vm vh[ph lc[tb
江百勝	jl[dg bd[eo ug[op
江湖閒話	jl[dg hu[dg xm[ma hx[yq
江南史家	jl[dg nj[uk ui[ki jx[gu
江輕霞	jl[dg qk[is xx[yk
江上弄笛	jl[dg uh[bh ns[wc di[vy
殭屍拳	jl[rh ui[kp qr[bf
姜師叔	jl[bn ui[uh uu[uy
蔣四根	jl[cd si[we gf[ag
蔣天壽	jl[cd tm[hd uz[fc
蔣調侯	jl[cd tn[yk hz[rv
姜小鐵	jl[bn xn[ub tp[jp
江重威	jl[dg vs[ph ww[wh
焦公禮	jn[vd gs[bs li[uv
焦木和尚	jn[vd mu[ub he[hk uh[xk
焦宛兒	jn[vd wj[gx er[pv
焦文期	jn[vd wf[wi qi[qo
嬌無那	jn[np wu[ee na[ve
解風	jp[dd fg[ji
截教	jp[tv jn[tw
截手九式	jp[tv uz[su jq[pv ui[qg
解文豹	jp[dd wf[wi bc[pb
解穴祕訣	jp[dd xt[gb mi[hx jt[yv
錦筆生花	jb[jb bi[vm ug[pf hx[cr
進步搬攔錘	jb[ez bu[vu bj[fv lj[fb iv[ji
金剛般若掌	jb[rw gh[kd bo[vj re[cu vh[xf
金剛禪獅子吼	jb[rw gh[kd ij[ub ui[qu zi[lh hz[kz
金剛掣尾	jb[rw gh[kd ie[nf ww[um
金剛伏虎	jb[rw gh[kd fu[rq hu[hj
金剛伏虎刀法	jb[rw gh[kd fu[rq hu[hj dc[vp fa[dt
金剛護體神功	jb[rw gh[kd hu[fh ti[ra uf[uo gs[gl
金剛門	jb[rw gh[kd mf[du
金剛指	jb[rw gh[kd vi[fb
金龍鞭法	jb[rw ls[yp bm[gr fa[dt
金輪度劫	jb[rw ly[ir du[gn jp[tl
緊羅那王棍	jb[uy lo[sx na[ve wh[su gy[ao
金蛇纏絲式	jb[rw ue[ig ij[sg si[sh ui[qg
金蛇盤身式	jb[rw ue[ig pj[vm uf[pu ui[qg
金蛇擒鶴拳	jb[rw ue[ig qb[fr he[gn qr[bf
金蛇昇天式	jb[rw ue[ig ug[pc tm[hd ui[qg
金蛇吐信式	jb[rw ue[ig tu[kt xb[ry ui[qg
金蛇遊身式	jb[rw ue[ig yz[df uf[pu ui[qg
金蛇遊身掌	jb[rw ue[ig yz[df uf[pu vh[xf
金蛇錐	jb[rw ue[ig vv[jv
金烏刀法	jb[rw wu[bv dc[vp fa[dt
金烏派	jb[rw wu[bv pd[dp
金無望	jb[rw wu[ee wh[ww
金血	jb[rw xt[pm
金雁功	jb[rw yj[ir gs[gl
金雁橫空	jb[rw yj[ir hg[ag ks[xg
金鷹掌櫃	jb[rw yk[gn vh[xf gv[ak
靜慧	jk[fd hv[fx
淨濟	jk[dd ji[dw
靜迦	jk[fd jx[lz
靜空	jk[fd ks[xg
敬捧寶經	jk[cw pg[fs bc[gw jk[ss
淨清	jk[dd qk[df
靜虛師太	jk[fd xu[hy ui[uh td[dd
靜玄師太	jk[fd xr[wy ui[uh td[dd
靜因	jk[fd yb[wd
靜音師太	jk[fd yb[lo ui[uh td[dd
靜照	jk[fd vc[od
靜智大師	jk[fd vi[uo da[hr ui[uh
九龍鞭法	jq[pv ls[yp bm[gr fa[dt
九龍派	jq[pv ls[yp pd[dp
鳩摩智	jq[jn mo[gf vi[uo
九品連臺	jq[pv pb[kk lm[iz td[sk
九死生	jq[pv si[hx ug[pf
九天落雷	jq[pv tm[hd lo[cd lw[yt
九玄星箭	jq[pv xr[wy xk[op jm[vb
九玄星力天網	jq[pv xr[wy xk[op li[vp tm[hd wh[ki
九玄星雨	jq[pv xr[wy xk[op yu[hk
九翼道人	jq[pv yi[xt dc[bz rf[pd
九陰白骨爪	jq[pv yb[eo bd[po gu[ko vc[pu
九陰真經	jq[pv yb[eo vf[uj jk[ss
九幽離水訣	jq[pv yz[yy li[wk uv[uu jt[yv
救趙揮金錘	jq[hw vc[zi hv[fg jb[rw iv[ji
舉火撩天	ju[xf ho[dp ln[fd tm[hd
舉火燎天	ju[xf ho[dp ln[hd tm[hd
俱明寶樹王	ju[rj mk[oo bc[gw uu[ay wh[su
巨瞑星	ju[kk mk[mg xk[op
拘神術	ju[fb uf[uo uu[ad
俱通	ju[rj ts[sz
聚星化虛	ju[ep xk[op hx[rq xu[hy
菊友	ju[cb yz[uy
絕對不要惹我	jt[sd dv[yc bu[eu yc[xn re[cx wo[pf
絕劍	jt[sd jm[rd
覺遠	jt[xj yr[ez
覺遠大師	jt[xj yr[ez da[hr ui[uh
覺月	jt[xj yt[ke
峻嶺橫空	jy[us lk[ur hg[ag ks[xg
喀絲麗	ka[kg si[sh li[hk
凱別興	kd[uj bp[kd xk[xb
開山掌	kd[hc uj[uk vh[xf
柯萬鈞	ke[ak wj[hv jy[jb
柯鎮惡	ke[ak vf[ju ee[hx
控鶴功	ks[fx he[gn gs[gl
空擊蒼鷹	ks[xg ji[fk ch[cr yk[gn
空間地行之術	ks[xg jm[mo di[ty xk[rh vi[dv uu[ad
空明拳	ks[xg mk[oo qr[bf
空聞	ks[xg wf[me
空智	ks[xg vi[uo
苦禪大師	ku[cg ij[ub da[hr ui[uh
苦嗔大師	ku[cg if[ku da[hr ui[uh
苦瓜大師	ku[cg gx[ps da[hr ui[uh
骷髏畫	ku[gg lz[gm hx[ht
苦惱拳	ku[cg nc[xw qr[bf
枯榮禪功	ku[ag rs[ca ij[ub gs[gl
枯榮長老	ku[ag rs[ca vh[ph lc[tb
枯榮真人	ku[ag rs[ca vf[uj rf[pd
快活三十掌	kk[xv ho[dq sj[hh ui[hu vh[xf
鄺寶官	kl[ge bc[gw gr[gu
狂風快劍	kl[qw fg[ji kk[xv jm[rd
鄺天雄	kl[ge tm[hd xs[uv
葵花寶典	kv[cd hx[cr bc[gw dm[kb
傀儡術	kv[rg lw[rt uu[ad
崑崙劍法	ky[ob ly[rb jm[rd fa[dt
崑崙劍宗	ky[ob ly[rb jm[rd zs[ge
來福兒	ld[hm fu[uh er[pv
來鶴清泉	ld[hm he[gn qk[df qr[bu
藍秦	lj[cu qb[sh
藍天和	lj[cu tm[hd he[hk
郎師傅	lh[le ui[uh fu[rf
朗月無雲	lh[lo yt[ke wu[ee yy[es
勞德諾	lc[cl de[ru no[yc
老實和尚	lc[tb ui[gd he[hk uh[xk
勞太監	lc[cl td[dd jm[um
撈月式	lc[fc yt[ke ui[qg
老枝橫斜	lc[tb vi[au hg[ag xp[rd
樂厚	le[px hz[io
雷猛	lw[yt mg[qz
雷系道術	lw[yt xi[py dc[bz uu[ad
雷一嘯	lw[yt yi[hh xn[kx
冷秋魂	lg[dr qq[hh hy[eg
李大元	li[az da[hr yr[ee
李觀魚	li[az gr[yj yu[dt
李紅袖	li[az hs[sg xq[yy
李壞	li[az hk[tb
李可秀	li[az ke[dk xq[hn
李力世	li[az li[vp ui[nv
力劈三關	li[vp pi[ud sj[hh gr[bt
李綺	li[az qi[sd
李三	li[az sj[hh
黎生	li[hr ug[pf
李式開	li[az ui[qg kd[hc
李四摧	li[az si[we cv[fu
李天恆	li[az tm[hd hg[xh
李廷豹	li[az tk[qj bc[pb
李萬山	li[az wj[hv uj[uk
李西華	li[az xi[hk hx[ru
李玉涵	li[az yu[wd hj[dl
李沅芷	li[az yr[de vi[cv
連城璧	lm[iz ig[tw bi[uw
連誠訣	lm[iz ig[yw jt[yv
憐花研姿	lm[xr hx[cr yj[ek zi[dn
蓮花掌	lm[ci hx[cr vh[xf
連環迷蹤腿	lm[iz hr[wb mi[mz zs[zg tv[og
瀲霓裳	lm[dr ni[yj ih[xy
煉神	lm[hq uf[uo
煉神期	lm[hq uf[uo qi[qo
煉神士	lm[hq uf[uo ui[uh
連世昌	lm[iz ui[nv ih[oo
煉體	lm[hq ti[ra
煉體士	lm[hq ti[ra ui[uh
煉獄使	lm[hq yu[qy ui[rh
兩廣豪傑	ll[hk gl[di hc[wu jp[ad
兩回瑪法	ll[hk hv[wk ma[wm fa[dt
兩儀劍法	ll[hk yi[rd jm[rd fa[dt
梁長老	ll[da vh[ph lc[tb
梁自進	ll[da zi[pm jb[ez
樑子翁	ll[da zi[lh wg[bx
廖自礪	ln[gx zi[pm li[ei
獵戶令者	lp[qg hu[du lk[rd ve[to
林太平	lb[aa td[dd pk[hb
林興珠	lb[aa xk[xb vu[wp
林永超	lb[aa ys[dv ic[zd
林遠圖	lb[aa yr[ez tu[ww
靈鰲步	lk[xh ao[fy bu[vu
羚豹	lk[yr bc[pb
凌波微步	lk[dt bo[dp ww[ru bu[vu
令狐雲煙	lk[rd hu[qp yy[es yj[hw
靈寂期	lk[xh ji[gu qi[qo
靈鷲聽經	lk[xh jq[wn tk[kj jk[ss
靈山禮佛	lk[xh uj[uk li[uv fo[rf
嶺上雙梅	lk[ur uh[bh ul[yy mw[ar
靈蛇拳	lk[xh ue[ig qr[bf
凌霜華	lk[dt ul[ya hx[ru
凌素娥	lk[dt su[fy ee[np
淩退思	lk[dt tv[gz si[tx
凌源星	lk[dt yr[di xk[op
靈智上人	lk[xh vi[uo uh[bh rf[pd
劉敖	lq[wd ao[fw
柳長街	lq[ap ih[ph jp[rt
劉乘風	lq[wd ig[qb fg[ji
柳大洪	lq[ap da[hr hs[dg
劉芳亮	lq[wd fh[cf ll[wj
劉鶴真	lq[wd he[gn vf[uj
六脈神劍	lq[wb md[od uf[uo jm[rd
劉培生	lq[wd pw[tl ug[pf
流泉下山	lq[dw qr[bu xx[hb uj[uk
流殤陣	lq[dw uh[hr vf[ei
柳無眉	lq[ap wu[ee mw[mm
流星飛墮	lq[dw xk[op fw[vp do[et
流星灌頂	lq[dw xk[op gr[dc dk[dy
柳絮劍法	lq[ap xu[ny jm[rd fa[dt
劉玄處	lq[wd xr[wy iu[wb
劉一舟	lq[wd yi[hh vz[pk
柳蔭聯句	lq[ap yb[ce lm[eb ju[bk
劉瑛姑	lq[wd yk[wc gu[ng
劉於義	lq[wd yu[fr yi[di
劉元鶴	lq[wd yr[ee he[gn
流雲疊影	lq[dw yy[es dp[yq yk[op
流雲居士	lq[dw yy[es ju[ug ui[uh
流雲使	lq[dw yy[es ui[rh
劉之餘	lq[wd vi[dv yu[re
龍島主	ls[yp dc[nu vu[dw
龍德鄰	ls[yp de[ru lb[re
龍駿	ls[yp jy[ms
聾啞婆婆	ls[ye ya[kh po[dn po[dn
龍躍在淵	ls[yp yt[zp zd[ut yr[dp
龍爪擒拿手	ls[yp vx[pu qb[fr na[rf uz[su
陸伯	lu[ef bo[rb
陸乘風	lu[ef ig[qb fg[ji
魯達拔柳	lu[yo da[dz ba[fu lq[ap
陸大有	lu[ef da[hr yz[uo
鹿鼎記	lu[gb dk[mv ji[yk
陸鼎立	lu[ef dk[mv li[lh
陸二孃	lu[ef er[hh nl[nl
陸菲青	lu[ef fw[cf qk[fo
路副將	lu[zw fu[hd jl[dx
陸高軒	lu[ef gc[wk xr[ig
陸冠英	lu[ef gr[ge yk[ck
六合刀	lu[wb he[rh dc[vp
六合勁	lu[wb he[rh jb[sl
六合槍	lu[wb he[rh ql[ar
魯連榮	lu[yo lm[iz rs[ca
鹿清篤	lu[gb qk[df du[vm
陸天抒	lu[ef tm[hd uu[fy
陸小鳳	lu[ef xn[ub fg[jy
盧一峰	lu[bu yi[hh fg[uw
陸音路	lu[ef yb[lo lu[zw
魯有腳	lu[yo yz[uo jn[ot
魯智深醉跌	lu[yo vi[uo uf[dg zv[yw dp[zp
路自中峰上	lu[zw zi[pm vs[ku fg[uw uh[bh
亂環訣	lr[qv hr[wb jt[yv
亂世情懷	lr[qv ui[nv qk[xf hk[xb
駱冰	lo[mw bk[du
羅剎二使	lo[sx ia[id er[hh ui[rh
羅大千	lo[sx da[hr qm[pu
羅漢級別	lo[sx hj[dy ji[sj bp[kd
羅漢劍法	lo[sx hj[dy jm[rd fa[dt
玀睺使	lo[qs hz[[ ui[rh
羅立如	lo[sx li[lh ru[nk
羅人傑	lo[sx rf[pd jp[ad
落日大旗	lo[cd ri[wh da[hr qi[fr
落日照大旗	lo[cd ri[wh vc[od da[hr qi[fr
洛神凌波	lo[dw uf[uo lk[dt bo[dp
羅天上仙	lo[sx tm[hd uh[bh xm[ru
羅信	lo[sx xb[ry
螺旋九影	lo[it xr[fr jq[pv yk[op
落雁拳	lo[cd yj[ir qr[bf
洛陽韓家	lo[dw yh[eo hj[uw jx[gu
落英劍法	lo[cd yk[ck jm[rd fa[dt
落英神劍掌	lo[cd yk[ck uf[uo jm[rd vh[xf
呂葆中	lv[kk bc[cr vs[ku
呂南人	lv[kk nj[uk rf[pd
呂七	lv[kk qi[hv
呂素文	lv[kk su[fy wf[wi
呂文德	lv[kk wf[wi de[ru
呂小妹	lv[kk xn[ub mw[nh
呂毅中	lv[kk yi[lj vs[ku
呂正平	lv[kk vg[hv pk[hb
綠竹翁	lv[sx vu[rr wg[bx
馬博仁	ma[vv bo[uf rf[re
馬超興	ma[vv ic[zd xk[xb
馬大鳴	ma[vv da[hr mk[kn
馬大挺	ma[vv da[hr tk[fq
馬法通	ma[vv fa[dt ts[sz
馬公子	ma[vv gs[bs zi[lh
馬光佐	ma[vv gl[xe zo[ru
馬家駿	ma[vv jx[gu jy[ms
馬敬俠	ma[vv jk[cw xx[rj
瑪米爾	ma[wm mi[ba er[dx
馬面挑心	ma[vv mm[ew tn[fv xb[dv
馬青雄	ma[vv qk[fo xs[uv
馬善均	ma[vv uj[yk jy[tb
馬上上馬	ma[vv uh[bh uh[bh ma[vv
馬行空	ma[vv xk[rh ks[xg
瑪雅帝國	ma[wm ya[yv di[lj go[ww
麻衣漢子	ma[ga yi[wy hj[dy zi[lh
馬佑	ma[vv yz[ru
麥鯨	md[fw jk[yw
麥少幫主	md[fw uc[xp bh[fj vu[dw
茅十八	mc[cy ui[hu ba[pd
毛文珠	mc[sv wf[wi vu[wp
梅芳姑	mw[ar fh[cf gu[ng
梅花拳	mw[ar hx[cr qr[bf
梅劍和	mw[ar jm[rd he[hk
梅良鳴	mw[ar ll[dg mk[kn
媚媚貓	mw[nm mw[nm mc[qc
梅念笙	mw[ar nm[rx ug[vp
美女拳法	mw[bw nv[vp qr[bf fa[dt
美人三招	mw[bw rf[pd sj[hh vc[fd
梅文馨	mw[ar wf[wi xb[uh
梅雪逢夏	mw[ar xt[yx fg[wz xx[ew
梅雪爭春	mw[ar xt[yx vg[dx iy[so
梅吟雪	mw[ar yb[kr xt[yx
孟伯飛	mg[zm bo[rb fw[vp
蒙古摔跤	mg[ch gu[uk uk[fw jn[zl
猛虎伏樁	mg[qz hu[hj fu[rq vl[ag
猛雞奪粟	mg[qz ji[yn do[dc su[xm
孟家神拳	mg[zm jx[gu uf[uo qr[bf
孟健雄	mg[zm jm[ry xs[uv
蒙雷	mg[ch lw[yt
蒙娜塔莎	mg[ch na[nv ta[tc ua[cd
孟婆灌湯	mg[zm po[dn gr[dc th[dv
孟師叔	mg[zm ui[uh uu[uy
蒙闐	mg[ch tm[mu
孟錚	mg[zm vg[jd
孟正鴻	mg[zm vg[hv hs[dn
孟鑄	mg[zm vu[jf
米橫野	mi[ba hg[ag ye[oy
彌珈洛荒原	mi[gd jx[wl lo[dw hl[cw yr[ib
米思翰	mi[ba si[tx hj[ur
米為義	mi[ba ww[dl yi[di
綿掌	mm[sb vh[xf
妙風使	mn[nx fg[ji ui[rh
苗家劍	mn[ct jx[gu jm[rd
苗家劍法	mn[ct jx[gu jm[rd fa[dt
妙僧無花	mn[nx sg[rb wu[ee hx[cr
滅劍	mp[hh jm[rd
滅星境	mp[hh xk[op jk[tl
閔柔	mb[mw rz[ya
閔子華	mb[mw zi[lh hx[ru
冥皇	mk[go hl[bw
明駝駿足	mk[oo to[mg jy[ms zu[kv
明域	mk[oo yu[tg
明月羌笛	mk[oo yt[ke ql[yv di[vy
魔閉	mo[gg bi[mc
魔刀洪烈	mo[gg dc[vp hs[dg lp[hd
驀得	mo[cm de[ro
魔定	mo[gg dk[gp
墨菲託	mo[ht fw[cf to[fp
魔封	mo[gg fg[tc
魔固	mo[gg gu[wg
摩訶巴思	mo[gf he[yk ba[ku si[tx
摩訶指	mo[gf he[yk vi[fb
魔戟誅仙訣	mo[gg ji[ug vu[yp xm[ru jt[yv
魔解	mo[gg jp[dd
摩羯星	mo[gf jp[yo xk[op
魔禁	mo[gg jb[ae
魔訣	mo[gg jt[yv
魔力黑洞	mo[gg li[vp hw[sd ds[dk
魔龍天神劍	mo[gg ls[yp tm[hd uf[uo jm[rd
墨門	mo[ht mf[du
魔破	mo[gg po[ep
莫聲谷	mo[co ug[um gu[bk
魔嬰	mo[gg yk[bn
魔域的太陽使	mo[gg yu[tg de[bb td[dd yh[eo ui[rh
莫之然	mo[co vi[dv rj[xd
穆貝德	mu[hb bw[kr de[ru
木島主	mu[ub dc[nu vu[dw
木高峰	mu[ub gc[wk fg[uw
穆貴妃	mu[hb gv[vb fw[nk
穆護	mu[hb hu[fh
沐家劍	mu[da jx[gu jm[rd
沐家拳	mu[da jx[gu qr[bf
沐劍聲	mu[da jm[rd ug[um
木蘭織衣	mu[ub lj[bs vi[sk yi[wy
木龍真人	mu[ub ls[yp vf[uj rf[pd
穆人清	mu[hb rf[pd qk[df
慕容景嶽	mu[cx rs[xr jk[ow yt[qu
慕容九	mu[cx rs[xr jq[pv
慕容雙	mu[cx rs[xr ul[yy
木桑道長	mu[ub sh[ya dc[bz vh[ph
暮宿曉行	mu[co su[gr xn[oq xk[rh
慕天顏	mu[cx tm[hd yj[ly
沐王府	mu[da wh[su fu[gr
木文察	mu[ub wf[wi ia[gx
木葉蕭蕭	mu[ub ye[ku xn[cx xn[cx
木卓倫	mu[ub vo[bo ly[rr
納斯爾丁	na[sk si[qj er[dx dk[hu
拿雲式	na[rf yy[es ui[qg
奈何功	nd[de he[rk gs[gl
南宮靈	nj[uk gs[gk lk[xh
南宮平	nj[uk gs[gk pk[hb
南海劍宗	nj[uk hd[dr jm[rd zs[ge
南海椰花島	nj[uk hd[dr ye[ae hx[cr dc[nu
南蘭	nj[uk lj[bs
南仁通	nj[uk rf[re ts[sz
南山掌法	nj[uk uj[uk vh[xf fa[dt
南少林派	nj[uk uc[xp lb[aa pd[dp
南希仁	nj[uk xi[iu rf[re
內八卦掌法	nw[kr ba[pd gx[tb vh[xf fa[dt
倪不大	ni[rj bu[eu da[hr
倪不小	ni[rj bu[eu xn[ub
霓裳金蓮	ni[yj ih[xy jb[rw lm[ci
倪浩	ni[rj hc[dn
尼瑪拉姆	ni[ub ma[wm la[fl mu[nm
尼摩星	ni[ub mo[gf xk[op
泥鰍功	ni[du qq[yh gs[gl
逆行經脈	ni[nz xk[rh jk[ss md[od
拈花擒拿手	nm[fb hx[cr qb[fr na[rf uz[su
聶鉞	np[ey yt[jh
寧強盜	nk[gd ql[gk dc[dm
寧氏一劍	nk[gd ui[pq yi[hh jm[rd
寧完我	nk[gd wj[ge wo[pf
凝血神抓	nk[db xt[pm uf[uo vx[fp
甯中則	nk[gd vs[ku ze[bd
拗道師	nq[fy dc[bz ui[uh
牛頭人身	nq[pf tz[dd rf[pd uf[pu
怒劍真人	nu[nx jm[rd vf[uj rf[pd
女貌郎才珠萬斛	nv[vp mc[pb lh[le cd[hu vu[wp wj[hv hu[dd
歐飛雄	ou[kd fw[vp xs[uv
歐羅巴聯邦	ou[kd lo[sx ba[ku lm[eb bh[fe
偶染風寒	ou[ro rj[da fg[ji hj[gd
歐陽公政	ou[kd yh[eo gs[bs vg[hw
歐陽牧之	ou[kd yh[eo mu[nw vi[dv
歐英文	ou[kd yk[ck wf[wi
拍斷	pd[fb dr[mj
徘徊空谷	pd[rf hk[rw ks[xg gu[bk
盤根錯節十八斧	pj[vm gf[ag co[jg jp[ce ui[hu ba[pd fu[bj
盤弓射鵰	pj[vm gs[kv ue[uc dn[kv
判官翻簿	pj[bd gr[gu fj[px bu[vd
盤迴出壁籮	pj[vm hv[wk iu[ck bi[ut lo[vs
潘秀達	pj[dp xq[hn da[dz
胖婦人	ph[ob fu[nx rf[pd
胖丐	ph[ob gd[xv
胖商人	ph[ob uh[lk rf[pd
庖丁解牛掌	pc[gb dk[hu jp[dd nq[pf vh[xf
裴將軍詩	pw[fy jl[dx jy[gi ui[yt
裴珏	pw[fy jt[ww
彭參將	pg[up cj[sd jl[dx
彭連虎	pg[up lm[iz hu[hj
彭三春	pg[up sj[hh iy[so
彭瑩玉	pg[up yk[cw yu[wd
彭長老	pg[up vh[ph lc[tb
批亢式	pi[fb kh[wj ui[qg
琵琶公主	pi[wb pa[wb gs[bs vu[dw
琵琶遮面	pi[wb pa[wb ve[gz mm[ew
皮清雲	pi[vp qk[df yy[es
皮裘	pi[vp qq[hy
飄雪穿雲掌	pn[xf xt[yx ir[xy yy[es vh[xf
平阿四	pk[hb aa[ek si[we
平等寶樹王	pk[hb dg[vt bc[gw uu[ay wh[su
平夫人	pk[hb fu[er rf[pd
平工頭	pk[hb gs[hu tz[dd
平婆婆	pk[hb po[dn po[dn
平旺先	pk[hb wh[ow xm[ne
平威	pk[hb ww[wh
平一指	pk[hb yi[hh vi[fb
破鞭式	po[ep bm[gr ui[qg
破刀式	po[ep dc[vp ui[qg
破箭式	po[ep jm[vb ui[qg
潑墨披麻劍法	po[dv mo[ht pi[fp ma[ga jm[rd fa[dt
破牌	po[ep pd[pb
破氣式	po[ep qi[rh ui[qg
破槍式	po[ep ql[ar ui[qg
破碎虛空	po[ep sv[ew xu[hy ks[xg
破索式	po[ep so[uy ui[qg
破玉拳	po[ep yu[wd qr[bf
破月錐	po[ep yt[ke vv[jv
破掌式	po[ep vh[xf ui[qg
普門杖法	pu[bo mf[du vh[ah fa[dt
普通仙人	pu[bo ts[sz xm[ru rf[pd
樸者和尚	pu[ab ve[to he[hk uh[xk
齊伯濤	qi[wp bo[rb tc[df
悽慘的刀口	qi[dh cj[xs de[bb dc[vp kz[uv
戚長髮	qi[wu ih[ph fa[vy
七大寇之鋒將	qi[hv da[hr kz[ge vi[dv fg[jw jl[dx
七大寇之祭劍	qi[hv da[hr kz[ge vi[dv ji[xe jm[rd
七大首座	qi[hv da[hr uz[be zo[gr
戚芳	qi[wu fh[cf
祁家劍	qi[ue jx[gu jm[rd
祁六三	qi[ue lq[wb sj[hh
齊洛諾夫	qi[wp lo[dw no[yc fu[er
奇門三才刀	qi[dk mf[du sj[hh cd[hu dc[vp
奇門五轉	qi[dk mf[du wu[hu vr[ie
棋盤招式	qi[aq pj[vm vc[fd ui[qg
祁清彪	qi[ue qk[df bn[hp
齊堂主	qi[wp th[xt vu[dw
祁天彪	qi[ue tm[hd bn[hp
七絃無形劍法	qi[hv xm[gw wu[ee xk[kp jm[rd fa[dt
齊心寶樹王	qi[wp xb[dv bc[gw uu[ay wh[su
齊元凱	qi[wp yr[ee kd[uj
祁志誠	qi[ue vi[ux ig[yw
齊自勉	qi[wp zi[pm mm[dl
千道縱橫	qm[pu dc[bz zs[sr hg[ag
千跌張	qm[pu dp[zp vh[gi
錢二敗	qm[jj er[hh bd[bw
千古人龍	qm[pu gu[uk rf[pd ls[yp
千斤墮地	qm[pu jb[ph do[et di[ty
千鈞壓駝	qm[pu jy[jb ya[it to[mg
乾坤大挪移	qm[ur ky[to da[hr no[fv yi[hx
乾坤湮滅	qm[ur ky[to yj[dx mp[hh
錢老本	qm[jj lc[tb bf[ah
千里流沙	qm[pu li[ot lq[dw ua[dx
錢青健	qm[jj qk[fo jm[ry
錢通四	qm[jj ts[sz si[we
錢正倫	qm[jj vg[hv ly[rr
千蛛萬毒手	qm[pu vu[ip wj[hv du[fm uz[su
羌再生	ql[yv zd[hk ug[pf
搶珠式	ql[fr vu[wp ui[qg
峭壁斷雲	qn[ux bi[ut dr[mj yy[es
喬福	qn[pp fu[uh
俏鬼	qn[rx gv[be
喬寨主	qn[pp vd[ga vu[dw
琴兒	qb[wr er[pv
秦老五	qb[sh lc[tb wu[hu
擒龍功	qb[fr ls[yp gs[gl
秦耐之	qb[sh nd[ec vi[dv
覃天丞	qb[xo tm[hd ig[lh
秦偉幫	qb[sh ww[rw bh[fj
青城道家	qk[fo ig[tw dc[bz jx[gu
清風引佩下瑤臺	qk[df fg[ji yb[gu pw[rj xx[hb yc[wa td[sk
青蜂針	qk[fo fg[iw vf[ju
晴畫	qk[of hx[ht
青靈子	qk[fo lk[xh zi[lh
輕羅小扇	qk[is lo[sx xn[ub uj[hx
輕上斜紅	qk[is uh[bh xp[rd hs[sg
青松望亭	qk[fo ss[ab wh[ww tk[wd
青銅時代	qk[fo ts[jk ui[oc dd[rq
清心凝意	qk[df xb[dv nk[db yi[lx
清虛道人	qk[df xu[hy dc[bz rf[pd
輕吟迴風	qk[is yb[kr hv[wk fg[ji
清飲小酌	qk[df yb[ud xn[ub vo[yb
青字九打	qk[fo zi[gz jq[pv da[fd
龜茲國王	qq[do ci[by go[ww wh[su
秋菊	qq[hh ju[cb
秋靈素	qq[hh lk[xh su[fy
裘千丈	qq[hy qm[pu vh[hi
邱山風	qq[qe uj[uk fg[ji
秋山遠	qq[hh uj[uk yr[ez
秋小韻	qq[hh xn[ub yy[lb
秋字家族	qq[hh zi[gz jx[gu zu[fr
去傍馬頭生	qu[ts bh[rl ma[vv tz[dd ug[pf
去煩惱指	qu[ts fj[hy nc[xw vi[fb
曲非煙	qu[ou fw[su yj[hw
取經棍法	qu[ey jk[ss gy[ao fa[dt
曲三	qu[ou sj[hh
