別人懷寶劍	bp[kd rf[pd hk[xb bc[gw jm[rd
別人牽驢你拔橛子	bp[kd rf[pd qm[dg lv[mh ni[rd ba[fu jt[ai zi[lh
別人牽驢他拔橛兒	bp[kd rf[pd qm[dg lv[mh ta[ry ba[fu jt[ai er[pv
別生枝節	bp[kd ug[pf vi[au jp[ce
別是一番滋味	bp[kd ui[op yi[hh fj[pt zi[db ww[kh
別樹一旗	bp[kd uu[ay yi[hh qi[fr
別樹一幟	bp[kd uu[ay yi[hh vi[jk
別無長物	bp[kd wu[ee ih[ph wu[nb
別無二致	bp[kd wu[ee er[hh vi[hw
別無分店	bp[kd wu[ee ff[bd dm[gb
別無他物	bp[kd wu[ee ta[ry wu[nb
別尋蹊徑	bp[kd xy[xc xi[za jk[rs
別易會難	bp[kd yi[ob hv[re nj[yv
別有洞天	bp[kd yz[uo ds[dk tm[hd
別有肺腸	bp[kd yz[uo fw[oh ih[ov
別有風趣	bp[kd yz[uo fg[ji qu[ze
別有風味	bp[kd yz[uo fg[ji ww[kh
別有風致	bp[kd yz[uo fg[ji vi[hw
別有會心	bp[kd yz[uo hv[re xb[dv
別有乾坤	bp[kd yz[uo qm[ur ky[to
別有人間	bp[kd yz[uo rf[pd jm[mo
別有他腸	bp[kd yz[uo ta[ry ih[ov
別有天地	bp[kd yz[uo tm[hd di[ty
別有心腸	bp[kd yz[uo xb[dv ih[ov
別有心肝	bp[kd yz[uo xb[dv gj[og
別有用心	bp[kd yz[uo ys[ou xb[dv
別有滋味	bp[kd yz[uo zi[db ww[kh
別置一喙	bp[kd vi[su yi[hh hv[kv
別作良圖	bp[kd zo[rv ll[dg tu[ww
別作一眼	bp[kd zo[rv yi[hh yj[mg
彬彬濟濟	bb[aa bb[aa ji[dw ji[dw
彬彬文質	bb[aa bb[aa wf[wi vi[pu
彬彬有禮	bb[aa bb[aa yz[uo li[uv
賓從如雲	bb[gq cs[rr ru[nk yy[es
賓餞日月	bb[gq jm[uj ri[wh yt[ke
賓客滿門	bb[gq ke[gw mj[dc mf[du
賓客如雲	bb[gq ke[gw ru[nk yy[es
賓客盈門	bb[gq ke[gw yk[nm mf[du
賓來如歸	bb[gq ld[hm ru[nk gv[ux
鬢亂釵橫	bb[ig lr[qv id[jy hg[ag
鬢亂釵斜	bb[ig lr[qv id[jy xp[rd
賓朋成市	bb[gq pg[oo ig[wv ui[wj
賓朋滿座	bb[gq pg[oo mj[dc zo[gr
賓入如歸	bb[gq ru[pd ru[nk gv[ux
鬢絲禪榻	bb[ig si[sh ij[ub ta[ao
賓斯匹德	bb[gq si[qj pi[ke de[ru
鬢影衣香	bb[ig yk[op yi[wy xl[ho
賓至如歸	bb[gq vi[ht ru[nk gv[ux
掤扒弔拷	bk[[ ba[fb dn[kj kc[ft
兵敗如山倒	bk[qb bd[bw ru[nk uj[uk dc[rh
秉筆直書	bk[ph bi[vm vi[uj uu[vv
炳炳烺烺	bk[hh bk[hh lh[[ lh[[
炳炳麟麟	bk[hh bk[hh lb[gm lb[gm
病病歪歪	bk[bh bk[bh wd[bh wd[bh
炳炳鑿鑿	bk[hh bk[hh zc[yb zc[yb
兵不逼好	bk[qb bu[eu bi[hz hc[nz
兵不接刃	bk[qb bu[eu jp[fl rf[dd
兵不畏死敵必克	bk[qb bu[eu ww[th si[hx di[qw bi[xp ke[ge
兵不畏死戰必勇	bk[qb bu[eu ww[th si[hx vj[bg bi[xp ys[sl
兵不汙刃	bk[qb bu[eu wu[dh rf[dd
兵不血刃	bk[qb bu[eu xt[pm rf[dd
兵不厭權	bk[qb bu[eu yj[iq qr[ay
兵不厭詐	bk[qb bu[eu yj[iq va[yv
兵不由將	bk[qb bu[eu yz[ou jl[dx
兵藏武庫	bk[qb ch[cw wu[hv ku[gi
兵藏武庫馬入華山	bk[qb ch[cw wu[hv ku[gi ma[vv ru[pd hx[ru uj[uk
兵車之會	bk[qb ie[qu vi[dv hv[re
兵出無名	bk[qb iu[ck wu[ee mk[xk
並垂不朽	bk[bk iv[ph bu[eu xq[ak
病從口入	bk[bh cs[rr kz[uv ru[pd
病從口入禍從口出	bk[bh cs[rr kz[uv ru[pd ho[uk cs[rr kz[uv iu[ck
並存不悖	bk[bk cy[uz bu[eu bw[xu
兵挫地削	bk[qb co[fr di[ty xt[xd
並膽同心	bk[bk dj[oo ts[kh xb[dv
並蒂芙蓉	bk[bk di[cl fu[ce rs[cx
並蒂蓮花	bk[bk di[cl lm[ci hx[cr
冰凍三尺	bk[du ds[dq sj[hh ii[ud
冰凍三尺非一日之寒	bk[du ds[dq sj[hh ii[ud fw[su yi[hh ri[wh vi[dv hj[gd
冰凍災害	bk[du ds[dq zd[gh hd[gf
冰凍之矢	bk[du ds[dq vi[dv ui[rd
兵對兵將對將	bk[qb dv[yc bk[qb jl[dx dv[yc jl[dx
兵多將廣	bk[qb do[xx jl[dx gl[di
兵多將勇	bk[qb do[xx jl[dx ys[sl
兵多者敗	bk[qb do[xx ve[to bd[bw
兵分勢弱	bk[qb ff[bd ui[fl ro[gg
病風喪心	bk[bh fg[ji sh[ty xb[dv
並概青雲	bk[bk gd[ag qk[fo yy[es
兵戈搶攘	bk[qb ge[qp ig[fr rh[fw
兵革互興	bk[qb ge[nk hu[hv xk[xb
兵革滿道	bk[qb ge[nk mj[dc dc[bz
兵戈擾攘	bk[qb ge[qp rc[fy rh[fw
秉公辦理	bk[ph gs[bs bj[lb li[wo
秉公滅私	bk[ph gs[bs mp[hh si[hs
秉公任直	bk[ph gs[bs rf[rq vi[uj
秉公無私	bk[ph gs[bs wu[ee si[hs
病骨支離	bk[bh gu[ko vi[uy li[wk
兵貴神速	bk[qb gv[vb uf[uo su[hz
兵貴先聲	bk[qb gv[vb xm[ne ug[um
病國病民	bk[bh go[ww bk[bh mb[kv
病國殃民	bk[bh go[ww yh[hk mb[kv
冰寒雪冷	bk[du hj[gd xt[yx lg[dr
冰寒於水	bk[du hj[gd yu[eu uv[uu
冰壑玉壺	bk[du he[bt yu[wd hu[uy
冰壺秋月	bk[du hu[uy qq[hh yt[ke
冰壺玉尺	bk[du hu[uy yu[wd ii[ud
冰壺玉衡	bk[du hu[uy yu[wd hg[rd
冰花雪舞	bk[du hx[cr xt[yx wu[rx
兵荒馬亂	bk[qb hl[cw ma[vv lr[qv
冰魂素魄	bk[du hy[eg su[fy po[bg
冰魂雪魄	bk[du hy[eg xt[yx po[bg
冰火溫泉	bk[du ho[dp wf[do qr[bu
病急亂投醫	bk[bh ji[dx lr[qv tz[fj yi[ku
冰肌雪腸	bk[du ji[oj xt[yx ih[ov
冰肌雪膚	bk[du ji[oj xt[yx fu[oe
冰肌雪豔	bk[du ji[oj xt[yx yj[fd
冰肌玉骨	bk[du ji[oj yu[wd gu[ko
冰肌玉姿	bk[du ji[oj yu[wd zi[dn
並駕齊驅	bk[bk jx[lm qi[wp qu[mk
並肩作戰	bk[bk jm[ho zo[rv vj[bg
並疆兼巷	bk[bk jl[gh jm[bh xl[gk
兵驕必敗	bk[qb jn[mp bi[xp bd[bw
兵驕將傲	bk[qb jn[mp jl[dx ao[rf
兵驕者滅	bk[qb jn[mp ve[to mp[hh
秉節持重	bk[ph jp[ce ii[ft vs[ph
冰解的破	bk[du jp[dd di[bb po[ep
冰解凍釋	bk[du jp[dd ds[dq ui[py
冰解壤分	bk[du jp[dd rh[tw ff[bd
冰解雪釋	bk[du jp[dd xt[yx ui[py
冰潔玉清	bk[du jp[du yu[wd qk[df
冰潔淵清	bk[du jp[du yr[dp qk[df
冰解雲散	bk[du jp[dd yy[es sj[gw
並介之人	bk[bk jp[rp vi[dv rf[pd
兵精將勇	bk[qb jk[mf jl[dx ys[sl
兵精糧廣	bk[qb jk[mf ll[ml gl[di
兵精糧足	bk[qb jk[mf ll[ml zu[kv
兵精馬強	bk[qb jk[mf ma[vv ql[gk
秉鈞持軸	bk[ph jy[jb ii[ft vz[iy
秉鈞當軸	bk[ph jy[jb dh[xx vz[iy
兵靠將帶	bk[qb kc[nf jl[dx dd[cj
病狂喪心	bk[bh kl[qw sh[ty xb[dv
冰壼秋月	bk[du ky[[ qq[hh yt[ke
兵來將擋	bk[qb ld[hm jl[dx dh[fx
兵來將擋水來土屯	bk[qb ld[hm jl[dx dh[fx uv[uu ld[hm tu[uh ty[hk
兵來將擋水來土掩	bk[qb ld[hm jl[dx dh[fx uv[uu ld[hm tu[uh yj[fd
兵來將敵	bk[qb ld[hm jl[dx di[qw
兵來將敵水來土堰	bk[qb ld[hm jl[dx di[qw uv[uu ld[hm tu[uh yj[tk
兵來將迎	bk[qb ld[hm jl[dx yk[pz
兵來將迎水來土堰	bk[qb ld[hm jl[dx yk[pz uv[uu ld[hm tu[uh yj[tk
病來如山倒	bk[bh ld[hm ru[nk uj[uk dc[rh
兵老將驕	bk[qb lc[tb jl[dx jn[mp
冰冷無味	bk[du lg[dr wu[ee ww[kh
並立不悖	bk[bk li[lh bu[eu bw[xu
兵離將敗	bk[qb li[wk jl[dx bd[bw
兵連禍結	bk[qb lm[iz ho[uk jp[su
兵連禍深	bk[qb lm[iz ho[uk uf[dg
兵連眾結	bk[qb lm[iz vs[rr jp[su
兵臨城下	bk[qb lb[uv ig[tw xx[hb
兵亂年荒	bk[qb lr[qv nm[rn hl[cw
兵馬不動糧草先行	bk[qb ma[vv bu[eu ds[el ll[ml cc[co xm[ne xk[rh
兵馬精強	bk[qb ma[vv jk[mf ql[gk
兵馬倥傯	bk[qb ma[vv ks[rx zs[rb
兵馬未動	bk[qb ma[vv ww[ha ds[el
兵馬未動糧草先行	bk[qb ma[vv ww[ha ds[el ll[ml cc[co xm[ne xk[rh
秉旄仗鉞	bk[ph mc[fr vh[rh yt[jh
病民蠱國	bk[bh mb[kv gu[im go[ww
病民害國	bk[bh mb[kv hd[gf go[ww
病魔纏身	bk[bh mo[gg ij[sg uf[pu
兵拏禍結	bk[qb na[[ ho[uk jp[su
冰甌雪椀	bk[du ou[kw xt[yx wj[[
並轡齊驅	bk[bk pw[sk qi[wp qu[mk
兵疲意阻	bk[qb pi[bp yi[lx zu[eq
屏氣累息	bk[ub qi[rh lw[ty xi[zx
屏氣斂息	bk[ub qi[rh lm[rw xi[zx
屏氣凝神	bk[ub qi[rh nk[db uf[uo
屏氣懾息	bk[ub qi[rh ue[xe xi[zx
屏氣咋舌	bk[ub qi[rh ze[kv ue[qk
兵強將勇	bk[qb ql[gk jl[dx ys[sl
兵強馬壯	bk[qb ql[gk ma[vv vl[du
兵強士勇	bk[qb ql[gk ui[uh ys[sl
兵強則滅	bk[qb ql[gk ze[bd mp[hh
冰清水冷	bk[du qk[df uv[uu lg[dr
冰清玉粹	bk[du qk[df yu[wd cv[mw
冰清玉骨	bk[du qk[df yu[wd gu[ko
冰清玉潔	bk[du qk[df yu[wd jp[du
冰清玉潤	bk[du qk[df yu[wd ry[dm
並驅齊駕	bk[bk qu[mk qi[wp jx[lm
並驅爭先	bk[bk qu[mk vg[dx xm[ne
病染膏肓	bk[bh rj[da gc[wk hl[wo
病人福音	bk[bh rf[pd fu[uh yb[lo
兵刃相接	bk[qb rf[dd xl[am jp[fl
並日而食	bk[bk ri[wh er[ek ui[rl
並容徧覆	bk[bk rs[xr bm[[ fu[xr
並容不悖	bk[bk rs[xr bu[eu bw[xu
並容偏覆	bk[bk rs[xr pm[rh fu[xr
兵戎相見	bk[qb rs[gu xl[am jm[ke
病入膏肓	bk[bh ru[pd gc[wk hl[wo
病入骨髓	bk[bh ru[pd gu[ko sv[gu
炳如觀火	bk[hh ru[nk gr[yj ho[dp
炳如日星	bk[hh ru[nk ri[wh xk[op
炳若觀火	bk[hh ro[cu gr[yj ho[dp
炳若日星	bk[hh ro[cu ri[wh xk[op
冰散瓦解	bk[du sj[gw wa[hv jp[dd
冰鯊墓地	bk[du ua[dy mu[ct di[ty
冰山難靠	bk[du uj[uk nj[yv kc[nf
冰山難恃	bk[du uj[uk nj[yv ui[xt
冰山失勢	bk[du uj[uk ui[pe ui[fl
冰山易倒	bk[du uj[uk yi[ob dc[rh
冰山之春	bk[du uj[uk vi[dv iy[so
兵殤怨靈	bk[qb uh[hr yr[xx lk[xh
屏聲靜氣	bk[ub ug[um jk[fd qi[rh
屏聲靜息	bk[ub ug[um jk[fd xi[zx
屏聲息氣	bk[ub ug[um xi[zx qi[rh
冰釋理順	bk[du ui[py li[wo uy[iy
病勢尪羸	bk[bh ui[fl wh[[ lw[wo
並世無兩	bk[bk ui[nv wu[ee ll[hk
並世無雙	bk[bk ui[nv wu[ee ul[yy
冰炭不洽	bk[du tj[uu bu[eu qx[dr
冰炭不容	bk[du tj[uu bu[eu rs[xr
冰炭不同爐	bk[du tj[uu bu[eu ts[kh lu[hh
冰炭不同器	bk[du tj[uu bu[eu ts[kh qi[kq
冰炭不投	bk[du tj[uu bu[eu tz[fj
冰炭不相容	bk[du tj[uu bu[eu xl[am rs[xr
冰炭不言	bk[du tj[uu bu[eu yj[we
冰炭不言冷熱自明	bk[du tj[uu bu[eu yj[we lg[dr re[fd zi[pm mk[oo
冰炭同器	bk[du tj[uu ts[kh qi[kq
冰炭相愛	bk[du tj[uu xl[am ai[au
冰炭相息	bk[du tj[uu xl[am xi[zx
冰蹄水井	bk[du ti[zl uv[uu jk[ep
冰天雪地	bk[du tm[hd xt[yx di[ty
冰天雪窖	bk[du tm[hd xt[yx jn[xn
冰天雪窯	bk[du tm[hd xt[yx yc[xw
並頭之花	bk[bk tz[dd vi[dv hx[cr
兵為邦捍	bk[qb ww[dl bh[fe hj[fo
兵微將乏	bk[qb ww[ru jl[dx fa[pv
兵微將寡	bk[qb ww[ru jl[dx gx[gf
並威偶勢	bk[bk ww[wh ou[ro ui[fl
兵未血刃	bk[qb ww[ha xt[pm rf[dd
併為一談	bk[bk ww[dl yi[hh tj[yh
秉文兼武	bk[ph wf[wi jm[bh wu[hv
秉文經武	bk[ph wf[wi jk[ss wu[hv
兵聞拙速	bk[qb wf[me vo[fi su[hz
並無不當	bk[bk wu[ee bu[eu dh[xx
兵無常勝	bk[qb wu[ee ih[xk ug[op
兵無常勢	bk[qb wu[ee ih[xk ui[fl
兵無常形	bk[qb wu[ee ih[xk xk[kp
並無此事	bk[bk wu[ee ci[vb ui[hk
兵無血刃	bk[qb wu[ee xt[pm rf[dd
屏息凝神	bk[ub xi[zx nk[db uf[uo
冰弦玉柱	bk[du xm[gw yu[wd vu[ad
兵燹之禍	bk[qb xm[uh vi[dv ho[uk
兵相駘藉	bk[qb xl[am dd[ms ji[cl
冰消凍解	bk[du xn[dx ds[dq jp[dd
冰消凍釋	bk[du xn[dx ds[dq ui[py
兵銷革偃	bk[qb xn[jx ge[nk yj[rk
冰消瓦解	bk[du xn[dx wa[hv jp[dd
冰消瓦離	bk[du xn[dx wa[hv li[wk
冰消霧散	bk[du xn[dx wu[yw sj[gw
冰銷霧散	bk[du xn[jx wu[yw sj[gw
冰消雪釋	bk[du xn[dx xt[yx ui[py
冰銷葉散	bk[du xn[jx ye[ku sj[gw
冰消雲散	bk[du xn[dx yy[es sj[gw
並心同力	bk[bk xb[dv ts[kh li[vp
冰心一片	bk[du xb[dv yi[hh pm[pu
冰心玉壺	bk[du xb[dv yu[wd hu[uy
冰心玉監	bk[du xb[dv yu[wd jm[um
並行不悖	bk[bk xk[rh bu[eu bw[xu
並行不厲	bk[bk xk[rh bu[eu li[iw
兵行詭道	bk[qb xk[rh gv[yd dc[bz
稟性難移	bk[we xk[xp nj[yv yi[hx
兵熊熊一個	bk[qb xs[sd xs[sd yi[hh ge[ru
兵凶戰危	bk[qb xs[ik vj[bg ww[de
冰雪聰明	bk[du xt[yx cs[eb mk[oo
冰雪嚴寒	bk[du xt[yx yj[hy hj[gd
秉要執本	bk[ph yc[xn vi[fj bf[ah
兵已在頸	bk[qb yi[kv zd[ut jk[sy
兵以詐立	bk[qb yi[sr va[yv li[lh
病有高人說藥方	bk[bh yz[uo gc[wk rf[pd uo[yb yc[cs fh[dw
病由口入	bk[bh yz[ou kz[uv ru[pd
病在膏肓	bk[bh zd[ut gc[wk hl[wo
病在骨髓	bk[bh zd[ut gu[ko sv[gu
兵在精不在多	bk[qb zd[ut jk[mf bu[eu zd[ut do[xx
兵在精而不在多	bk[qb zd[ut jk[mf er[ek bu[eu zd[ut do[xx
兵在其頸	bk[qb zd[ut qi[cb jk[sy
並贓拿敗	bk[bk zh[bg na[rf bd[bw
併贓拿賊	bk[bk zh[bg na[rf zw[bg
秉政勞民	bk[ph vg[hw lc[cl mb[kv
秉正無私	bk[ph vg[hv wu[ee si[hs
秉軸持鈞	bk[ph vz[iy ii[ft jy[jb
秉燭待旦	bk[ph vu[hi dd[rt dj[oh
秉燭夜遊	bk[ph vu[hi ye[wr yz[df
炳燭之明	bk[hh vu[hi vi[dv mk[oo
冰姿玉骨	bk[du zi[dn yu[wd gu[ko
博愛濟群	bo[uf ai[au ji[dw qy[xy
博愛濟眾	bo[uf ai[au ji[dw vs[rr
勃暗作色	bo[ul an[ol zo[rv se[db
博釆眾美	bo[uf bm[[ vs[rr mw[bw
跛鱉千里	bo[zp bp[by qm[pu li[ot
博採旁搜	bo[uf cd[aa ph[lf sz[fj
博採窮搜	bo[uf cd[aa qs[xl sz[fj
博採群議	bo[uf cd[aa qy[xy yi[yd
博採輿情	bo[uf cd[aa yu[pb qk[xf
博採眾長	bo[uf cd[aa vs[rr ih[ph
博採眾議	bo[uf cd[aa vs[rr yi[yd
撥草尋蛇	bo[fv cc[co xy[xc ue[ig
撥草瞻風	bo[fv cc[co vj[md fg[ji
剝床及膚	bo[xd il[ga ji[pv fu[oe
剝床之災	bo[xd il[ga vi[dv zd[gh
薄此厚彼	bo[cd ci[vb hz[io bi[rp
博大閎深	bo[uf da[hr hs[mu uf[dg
博大精深	bo[uf da[hr jk[mf uf[dg
博大思深	bo[uf da[hr si[tx uf[dg
伯道無兒	bo[rb dc[bz wu[ee er[pv
伯道之嗟	bo[rb dc[bz vi[dv jp[ky
伯道之戚	bo[rb dc[bz vi[dv qi[wu
伯道之憂	bo[rb dc[bz vi[dv yz[xy
踣地呼天	bo[zl di[ty hu[kp tm[hd
播惡遺臭	bo[fp ee[hx yi[vz iz[zq
博而不精	bo[uf er[ek bu[eu jk[mf
博而寡要	bo[uf er[ek gx[gf yc[xn
撥煩理劇	bo[fv fj[hy li[wo ju[ud
撥煩理亂	bo[fv fj[hy li[wo lr[qv
撥煩理難	bo[fv fj[hy li[wo nj[yv
撥風也似	bo[fv fg[ji ye[vu si[rs
剝膚椎髓	bo[xd fu[oe iv[av sv[gu
剝膚及髓	bo[xd fu[oe ji[pv sv[gu
博夫營地	bo[uf fu[er yk[ck di[ty
剝膚之痛	bo[xd fu[oe vi[dv ts[bs
伯歌季舞	bo[rb ge[kd ji[hz wu[rx
博古通今	bo[uf gu[uk ts[sz jb[rd
博古知今	bo[uf gu[uk vi[uk jb[rd
博觀泛覽	bo[uf gr[yj fj[dp lj[uj
博關經典	bo[uf gr[bt jk[ss dm[kb
博觀強記	bo[uf gr[yj ql[gk ji[yk
博觀慎取	bo[uf gr[yj uf[xu qu[ey
波光粼粼	bo[dp gl[xe lb[mv lb[mv
薄海歡騰	bo[cd hd[dr hr[yd tg[ob
薄海騰歡	bo[cd hd[dr tg[ob hr[yd
波駭雲屬	bo[dp hd[mw yy[es vu[up
薄寒中人	bo[cd hj[gd vs[ku rf[pd
剝極必復	bo[xd ji[aj bi[xp fu[ro
擘肌分理	bo[uf ji[oj ff[bd li[wo
搏擊棍棒	bo[ff ji[fk gy[ao bh[as
剝極將復	bo[xd ji[aj jl[dx fu[ro
博極群書	bo[uf ji[aj qy[xy uu[vv
薄技在身	bo[cd ji[fu zd[ut uf[pu
剝極則復	bo[xd ji[aj ze[bd fu[ro
剝繭抽絲	bo[xd jm[ci iz[fy si[sh
博見多聞	bo[uf jm[ke do[xx wf[me
博見強志	bo[uf jm[ke ql[gk vi[ux
伯喈倒屣	bo[rb jp[kb dc[rh xi[ur
薄今厚古	bo[cd jb[rd hz[io gu[uk
波譎雲詭	bo[dp jt[yy yy[es gv[yd
撥開雲霧見青天	bo[fv kd[hc yy[es wu[yw jm[ke qk[fo tm[hd
播糠眯目	bo[fp kh[mg mi[mm mu[we
博拉爾德	bo[uf la[fl er[dx de[ru
博覽古今	bo[uf lj[uj gu[uk jb[rd
波瀾開闔	bo[dp lj[dm kd[hc he[mt
波瀾老成	bo[dp lj[dm lc[tb ig[wv
波瀾起伏	bo[dp lj[dm qi[zk fu[rq
博覽群書	bo[uf lj[uj qy[xy uu[vv
博覽書傳	bo[uf lj[uj uu[vv ir[re
博覽五車	bo[uf lj[uj wu[hu ie[qu
波瀾壯闊	bo[dp lj[dm vl[du ko[md
博浪飛椎	bo[uf lh[dl fw[vp vv[av
伯勞飛燕	bo[rb lc[cl fw[vp yj[nk
伯樂相馬	bo[rb le[px xl[am ma[vv
伯樂一顧	bo[rb le[px yi[hh gu[iy
伯樂之顧	bo[rb le[px vi[dv gu[iy
擘兩分星	bo[uf ll[hk ff[bd xk[op
波流茅靡	bo[dp lq[dw mc[cy mi[gf
波路壯闊	bo[dp lu[zw vl[du ko[md
撥亂反正	bo[fv lr[qv fj[py vg[hv
撥亂反治	bo[fv lr[qv fj[py vi[ds
撥亂濟時	bo[fv lr[qv ji[dw ui[oc
撥亂濟危	bo[fv lr[qv ji[dw ww[de
撥亂為治	bo[fv lr[qv ww[dl vi[ds
撥亂興治	bo[fv lr[qv xk[xb vi[ds
撥亂之才	bo[fv lr[qv vi[dv cd[hu
撥亂誅暴	bo[fv lr[qv vu[yp bc[og
波羅塞戲	bo[dp lo[sx sd[gt xi[yg
波羅奢花	bo[dp lo[sx ue[dt hx[cr
伯慮愁眠	bo[rb lv[hx iz[hx mm[mm
跛驢之伍	bo[zp lv[mh vi[dv wu[rw
薄命佳人	bo[cd mk[rh jx[rt rf[pd
薄暮之錘	bo[cd mu[co vi[dv iv[ji
伯牛之疾	bo[rb nq[pf vi[dv ji[bu
搏牛之虻	bo[ff nq[pf vi[dv mg[iw
播弄是非	bo[fp ns[wc ui[op fw[su
薄批細抹	bo[cd pi[fb xi[st mo[fh
波平風靜	bo[dp pk[hb fg[ji jk[fd
波平浪靜	bo[dp pk[hb lh[dl jk[fd
博洽多聞	bo[uf qx[dr do[xx wf[me
薄情寡義	bo[cd qk[xf gx[gf yi[di
薄情無義	bo[cd qk[xf wu[ee yi[di
勃然變色	bo[ul rj[xd bm[yy se[db
勃然不悅	bo[ul rj[xd bu[eu yt[xb
勃然大怒	bo[ul rj[xd da[hr nu[nx
勃然奮勵	bo[ul rj[xd ff[dt li[il
勃然作色	bo[ul rj[xd zo[rv se[db
般若心經	bo[vj re[cu xb[dv jk[ss
搏砂弄汞	bo[ff ua[ex ns[wc gs[gu
博識多通	bo[uf ui[yk do[xx ts[sz
博識多聞	bo[uf ui[yk do[xx wf[me
博施濟眾	bo[uf ui[fr ji[dw vs[rr
博士買驢	bo[uf ui[uh md[vd lv[mh
博識洽聞	bo[uf ui[yk qx[dr wf[me
搏手無策	bo[ff uz[su wu[ee ce[vc
博碩肥腯	bo[uf uo[ey fw[ob tu[[
剝絲抽繭	bo[xd si[sh iz[fy jm[ci
波濤起伏	bo[dp tc[df qi[zk fu[rq
波濤洶湧	bo[dp tc[df xs[di ys[ds
博通經籍	bo[uf ts[sz jk[ss ji[vl
簸土揚沙	bo[vq tu[uh yh[fv ua[dx
撥萬論千	bo[fv wj[hv ly[yr qm[pu
博聞辯言	bo[uf wf[me bm[ly yj[we
博聞多見	bo[uf wf[me do[xx jm[ke
博聞多識	bo[uf wf[me do[xx ui[yk
博聞閎覽	bo[uf wf[me hs[mu lj[uj
博聞強記	bo[uf wf[me ql[gk ji[yk
博聞強識	bo[uf wf[me ql[gk vi[yk
博文約禮	bo[uf wf[wi yt[sb li[uv
博物多識	bo[uf wu[nb do[xx ui[yk
博物多聞	bo[uf wu[nb do[xx wf[me
博物君子	bo[uf wu[nb jy[xk zi[lh
博物洽聞	bo[uf wu[nb qx[dr wf[me
薄霧山谷	bo[cd wu[yw uj[uk gu[bk
博物通達	bo[uf wu[nb ts[sz da[dz
薄物細故	bo[cd wu[nb xi[st gu[gw
勃谿相向	bo[ul xi[[ xl[am xl[pk
渤澥桑田	bo[du xp[[ sh[ya tm[wu
跛行千里	bo[zp xk[rh qm[pu li[ot
博學多才	bo[uf xt[xz do[xx cd[hu
博學多記	bo[uf xt[xz do[xx ji[yk
博學多能	bo[uf xt[xz do[xx ng[sb
博學多聞	bo[uf xt[xz do[xx wf[me
博學宏才	bo[uf xt[xz hs[gu cd[hu
博學宏詞	bo[uf xt[xz hs[gu ci[yv
博學鴻儒	bo[uf xt[xz hs[dn ru[ry
博學洽聞	bo[uf xt[xz qx[dr wf[me
博學審問	bo[uf xt[xz uf[go wf[mk
博學通識	bo[uf xt[xz ts[sz ui[yk
伯壎仲篪	bo[rb xy[tk vs[rv ii[vp
伯牙鼓琴	bo[rb ya[hv gu[uu qb[wr
伯牙絕弦	bo[rb ya[hv jt[sd xm[gw
撥一撥動一動	bo[fv yi[hh bo[fv ds[el yi[hh ds[el
薄衣輕衫	bo[cd yi[wy qk[is uj[yp
博弈猶賢	bo[uf yi[yc yz[qy xm[ub
博引旁搜	bo[uf yb[gu ph[lf sz[fj
博引旁徵	bo[uf yb[gu ph[lf vg[rh
波湧雲亂	bo[dp ys[ds yy[es lr[qv
撥雨撩雲	bo[fv yu[hk ln[fd yy[es
伯俞泣仗	bo[rb yu[rh qi[dl vh[rh
伯玉知非	bo[rb yu[wd vi[uk fw[su
撥雲睹日	bo[fv yy[es du[mt ri[wh
撥雲見日	bo[fv yy[es jm[ke ri[wh
撥雲見天	bo[fv yy[es jm[ke tm[hd
撥雲撩雨	bo[fv yy[es ln[fd yu[hk
撥雲霧見青天	bo[fv yy[es wu[yw jm[ke qk[fo tm[hd
薄志弱行	bo[cd vi[ux ro[gg xk[rh
伯仲叔季	bo[rb vs[rv uu[uy ji[hz
伯仲之間	bo[rb vs[rv vi[dv jm[mo
波屬雲委	bo[dp vu[up yy[es ww[hn
撥嘴撩牙	bo[fv zv[kv ln[fd ya[hv
薄祚寒門	bo[cd zo[uv hj[gd mf[du
不安本分	bu[eu an[gn bf[ah ff[bd
不按君臣	bu[eu an[fg jy[xk if[ku
不諳禮節	bu[eu an[yl li[uv jp[ce
不安其室	bu[eu an[gn qi[cb ui[gh
不安其位	bu[eu an[gn qi[cb ww[rl
不諳事務	bu[eu an[yl ui[hk wu[wl
不安小成	bu[eu an[gn xn[ub ig[wv
不安於室	bu[eu an[gn yu[eu ui[gh
不安於位	bu[eu an[gn yu[eu ww[rl
不拔一毛	bu[eu ba[fu yi[hh mc[sv
不拔之策	bu[eu ba[fu vi[dv ce[vc
不拔之志	bu[eu ba[fu vi[dv vi[ux
不白之謗	bu[eu bd[po vi[dv bh[yl
不敗之地	bu[eu bd[bw vi[dv di[ty
不白之冤	bu[eu bd[po vi[dv yr[gd
不卑不亢	bu[eu bw[bu bu[eu kh[wj
布被瓦器	bu[uj bw[yp wa[hv qi[kq
不比不知道一比嚇一跳	bu[eu bi[bb bu[eu vi[uk dc[bz yi[hh bi[bb xx[kx yi[hh tn[zv
不避斧鉞	bu[eu bi[uz fu[bj yt[jh
不避艱險	bu[eu bi[uz jm[yg xm[er
補弊救偏	bu[yb bi[bc jq[hw pm[rh
不避勞苦	bu[eu bi[uz lc[cl ku[cg
補敝起廢	bu[yb bi[bw qi[zk fw[gv
不避強御	bu[eu bi[uz ql[gk yu[rw
不避菽麥	bu[eu bi[uz uu[cu md[fw
不避水火	bu[eu bi[uz uv[uu ho[dp
不避湯火	bu[eu bi[uz th[dv ho[dp
